user_id,bonus_id,transaction_id,bonus_code,bonus_criteria,bonusCode,relatedTo,activity,tandcParagraph,target_amount,contribution,pending,expired_amount,bonus_amount,converted_to_cash,redeemed_amount,unlocked_datetime,expiry_datetime,bonus_status,transaction_type,bonus_game_type,transaction_status,bonus_type,wallet_type,bonus_created_datetime,bonus_updated_datetime,bonus_redeemed_datetime
10000000902,406351,1181,CODE50,Registration,CODE30,Registration,First Deposit,7,3635,,,,630,,,,7/6/2025,Unlocked,Bonus Used,Table Bonus,Completed,Special Bonus,Bonus,6/7/2024,4/22/2024,3/14/2024
10000000160,394088,4685,CODE30,Referral,CODE30,Registration,First Deposit,5,842,,,,776,,,,3/5/2025,Locked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Cash,4/21/2024,1/3/2024,7/15/2024
10000000398,787679,4942,CODE10,Referral,CODE50,Registration,First Deposit,2,2626,,,,658,,,,12/26/2025,Expired,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,3/18/2024,12/30/2024,12/29/2024
10000000099,140199,1548,CODE50,Deposit,CODE30,Deposit,First Deposit,4,3205,,,,294,,,,2/10/2025,Locked,Bonus Expired,Table Bonus,Pending,Regular Bonus,Cash,8/3/2024,7/5/2024,5/18/2024
10000000541,374932,1278,CODE30,Deposit,CODE10,Referral,Referral Bonus,4,1568,,,,985,,,,1/24/2025,Unlocked,Bonus Used,RV Bonus,Pending,Regular Bonus,Cash,2/23/2024,1/5/2024,6/13/2024
10000000901,853370,54,CODE10,Referral,CODE20,Deposit,Referral Bonus,6,4962,,,,976,,,,1/20/2025,Locked,Bonus Transferred to Cash,RV Bonus,Completed,Special Bonus,Cash,1/30/2024,4/16/2024,3/29/2024
10000000254,254608,1263,CODE30,Referral,CODE50,Deposit,Mini Registration,1,3663,,,,543,,,,9/17/2025,Locked,Bonus Expired,Slot Bonus,Pending,Regular Bonus,Bonus,8/30/2024,3/23/2024,9/7/2024
10000000498,817215,3620,CODE30,Referral,CODE50,Deposit,Referral Bonus,5,3662,,,,731,,,,3/13/2025,Locked,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,10/22/2024,9/18/2024,9/26/2024
10000000720,855214,3760,CODE10,Registration,CODE10,Referral,First Deposit,8,1376,,,,570,,,,7/1/2025,Unlocked,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,9/5/2024,6/2/2024,2/7/2024
10000000981,575112,3728,CODE20,Registration,CODE30,Referral,Mini Registration,3,4998,,,,475,,,,1/16/2025,Locked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Bonus,5/28/2024,11/12/2024,6/2/2024
10000000899,749692,4652,CODE30,Registration,CODE50,Referral,First Deposit,8,317,,,,157,,,,9/4/2025,Locked,Bonus Expired,RV Bonus,Completed,Special Bonus,Bonus,7/27/2024,4/9/2024,12/21/2024
10000000421,524358,700,CODE30,Deposit,CODE50,Referral,Referral Bonus,1,2309,,,,450,,,,1/16/2025,Unlocked,Bonus Expired,Slot Bonus,Completed,Special Bonus,Bonus,3/18/2024,9/13/2024,6/2/2024
10000000797,125385,2649,CODE30,Deposit,CODE20,Referral,First Deposit,9,1909,,,,552,,,,9/21/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Bonus,4/9/2024,9/28/2024,8/15/2024
10000000555,985974,4200,CODE20,Deposit,CODE10,Deposit,Referral Bonus,8,3078,,,,648,,,,12/12/2025,Expired,Bonus Used,Table Bonus,Paused,Regular Bonus,Cash,3/29/2024,10/27/2024,9/17/2024
10000000393,493381,2901,CODE30,Deposit,CODE20,Deposit,First Deposit,5,703,,,,115,,,,11/2/2025,Expired,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,5/7/2024,8/13/2024,2/13/2024
10000000859,838784,3236,CODE10,Referral,CODE50,Referral,Mini Registration,1,1300,,,,597,,,,2/16/2025,Locked,Bonus Used,RV Bonus,Paused,Special Bonus,Bonus,1/7/2024,4/5/2024,2/22/2024
10000000193,762067,2121,CODE30,Deposit,CODE10,Referral,First Deposit,5,3165,,,,176,,,,6/13/2025,Expired,Bonus Used,RV Bonus,Pending,Special Bonus,Bonus,12/26/2024,4/8/2024,5/11/2024
10000000311,104043,568,CODE30,Referral,CODE10,Deposit,First Deposit,6,2503,,,,522,,,,1/16/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Paused,Special Bonus,Cash,4/18/2024,12/1/2024,7/10/2024
10000000635,675129,2566,CODE20,Registration,CODE50,Deposit,Referral Bonus,8,1622,,,,521,,,,3/5/2025,Locked,Bonus Expired,Table Bonus,Pending,Regular Bonus,Cash,6/21/2024,7/17/2024,8/8/2024
10000000304,703726,713,CODE30,Registration,CODE20,Deposit,Mini Registration,8,2146,,,,581,,,,9/28/2025,Expired,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Bonus,7/20/2024,6/6/2024,11/12/2024
10000000065,234821,3267,CODE30,Deposit,CODE20,Referral,Mini Registration,4,611,,,,407,,,,12/3/2025,Unlocked,Bonus Used,Slot Bonus,Completed,Regular Bonus,Cash,12/22/2024,3/17/2024,12/20/2024
10000000113,694739,2449,CODE10,Deposit,CODE10,Registration,Referral Bonus,5,3592,,,,949,,,,8/18/2025,Locked,Bonus Expired,RV Bonus,Completed,Regular Bonus,Bonus,5/3/2024,3/26/2024,10/2/2024
10000000007,623052,287,CODE30,Deposit,CODE10,Referral,Mini Registration,4,884,,,,168,,,,4/20/2025,Unlocked,Bonus Used,RV Bonus,Paused,Special Bonus,Cash,4/2/2024,3/7/2024,4/18/2024
10000000717,871188,4457,CODE20,Referral,CODE50,Referral,First Deposit,4,3934,,,,835,,,,8/17/2025,Unlocked,Bonus Expired,RV Bonus,Pending,Regular Bonus,Cash,11/10/2024,12/5/2024,4/18/2024
10000000137,684247,1379,CODE20,Referral,CODE20,Deposit,Mini Registration,1,1419,,,,303,,,,12/13/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Bonus,2/22/2024,6/26/2024,2/1/2024
10000000953,373734,1444,CODE50,Registration,CODE30,Deposit,Mini Registration,4,2017,,,,713,,,,2/18/2025,Locked,Bonus Used,RV Bonus,Completed,Special Bonus,Cash,8/10/2024,12/14/2024,10/20/2024
10000000478,475583,1303,CODE10,Referral,CODE20,Referral,First Deposit,5,1426,,,,849,,,,5/5/2025,Unlocked,Bonus Used,Table Bonus,Pending,Regular Bonus,Bonus,3/4/2024,12/10/2024,3/16/2024
10000000105,748165,1094,CODE10,Referral,CODE10,Deposit,Referral Bonus,3,976,,,,157,,,,11/26/2025,Unlocked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Bonus,1/24/2024,11/11/2024,3/18/2024
10000000362,302596,3255,CODE10,Registration,CODE20,Registration,Mini Registration,7,2545,,,,117,,,,12/17/2025,Expired,Bonus Expired,RV Bonus,Paused,Special Bonus,Bonus,11/8/2024,6/11/2024,9/26/2024
10000000062,564256,2920,CODE30,Referral,CODE20,Referral,Referral Bonus,9,1337,,,,917,,,,10/28/2025,Locked,Bonus Used,Slot Bonus,Paused,Special Bonus,Bonus,4/8/2024,6/15/2024,12/9/2024
10000000107,163615,4144,CODE30,Referral,CODE30,Deposit,First Deposit,9,252,,,,278,,,,3/18/2025,Locked,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,11/14/2024,4/18/2024,10/7/2024
10000000051,586785,1221,CODE10,Deposit,CODE20,Registration,Mini Registration,3,1990,,,,988,,,,7/1/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Cash,7/24/2024,4/20/2024,1/31/2024
10000000672,716152,3676,CODE30,Referral,CODE10,Deposit,Referral Bonus,5,1356,,,,965,,,,3/11/2025,Expired,Bonus Expired,Slot Bonus,Pending,Special Bonus,Bonus,3/30/2024,9/26/2024,6/21/2024
10000000625,323708,3628,CODE30,Referral,CODE20,Deposit,Referral Bonus,7,1093,,,,581,,,,6/16/2025,Expired,Bonus Expired,Table Bonus,Completed,Regular Bonus,Bonus,11/3/2024,6/15/2024,6/27/2024
10000000141,295133,384,CODE10,Deposit,CODE20,Referral,Mini Registration,1,4586,,,,364,,,,5/16/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Paused,Regular Bonus,Bonus,7/31/2024,9/14/2024,6/8/2024
10000000647,892974,4375,CODE10,Referral,CODE50,Deposit,Mini Registration,2,2225,,,,248,,,,6/30/2025,Expired,Bonus Used,RV Bonus,Pending,Regular Bonus,Bonus,7/8/2024,1/3/2024,3/24/2024
10000000839,199939,3392,CODE30,Registration,CODE20,Deposit,Referral Bonus,2,2930,,,,347,,,,9/20/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,11/2/2024,10/18/2024,5/3/2024
10000000114,788441,2666,CODE20,Deposit,CODE20,Deposit,Referral Bonus,7,1601,,,,229,,,,8/23/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Bonus,4/11/2024,8/8/2024,9/22/2024
10000000545,808336,3683,CODE20,Deposit,CODE50,Deposit,Mini Registration,2,3565,,,,616,,,,11/6/2025,Locked,Bonus Used,RV Bonus,Completed,Special Bonus,Cash,12/20/2024,7/6/2024,3/1/2024
10000000502,182778,3413,CODE50,Deposit,CODE50,Registration,First Deposit,2,299,,,,745,,,,4/24/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Pending,Regular Bonus,Cash,4/14/2024,9/24/2024,4/13/2024
10000000365,155978,1179,CODE10,Referral,CODE10,Deposit,First Deposit,6,3498,,,,409,,,,9/3/2025,Locked,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,9/12/2024,9/26/2024,11/14/2024
10000000430,799230,971,CODE20,Deposit,CODE20,Registration,Mini Registration,7,2670,,,,724,,,,9/9/2025,Locked,Bonus Transferred to Cash,RV Bonus,Pending,Regular Bonus,Bonus,11/16/2024,10/12/2024,5/16/2024
10000000723,335814,570,CODE20,Registration,CODE20,Deposit,Referral Bonus,9,2156,,,,523,,,,7/2/2025,Locked,Bonus Used,RV Bonus,Paused,Special Bonus,Cash,9/30/2024,9/1/2024,4/20/2024
10000000834,491835,1342,CODE10,Referral,CODE50,Referral,Referral Bonus,8,2796,,,,314,,,,4/4/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Bonus,3/21/2024,2/28/2024,6/1/2024
10000000092,668945,24,CODE10,Referral,CODE10,Registration,Mini Registration,8,4899,,,,131,,,,1/18/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,12/16/2024,4/15/2024,10/24/2024
10000000484,827035,495,CODE10,Deposit,CODE10,Referral,Referral Bonus,3,209,,,,102,,,,10/23/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Pending,Regular Bonus,Bonus,2/16/2024,6/20/2024,2/14/2024
10000000961,628217,2569,CODE20,Registration,CODE50,Registration,Mini Registration,6,415,,,,168,,,,4/4/2025,Unlocked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,10/9/2024,7/3/2024,7/9/2024
10000000430,528868,2222,CODE20,Referral,CODE10,Registration,First Deposit,5,3688,,,,650,,,,12/17/2025,Expired,Bonus Expired,Table Bonus,Pending,Special Bonus,Bonus,2/12/2024,12/2/2024,4/16/2024
10000000045,400277,2267,CODE30,Deposit,CODE50,Referral,Mini Registration,7,696,,,,542,,,,8/23/2025,Unlocked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,7/2/2024,9/7/2024,5/8/2024
10000000254,266809,3741,CODE20,Referral,CODE30,Deposit,Referral Bonus,2,4228,,,,127,,,,11/1/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Pending,Special Bonus,Bonus,11/12/2024,12/8/2024,12/25/2024
10000000853,482205,1309,CODE10,Deposit,CODE30,Deposit,Referral Bonus,7,1385,,,,960,,,,12/13/2025,Locked,Bonus Expired,Table Bonus,Pending,Special Bonus,Bonus,1/24/2024,6/9/2024,12/4/2024
10000000915,617557,26,CODE10,Registration,CODE30,Registration,Referral Bonus,3,2531,,,,744,,,,5/28/2025,Locked,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,9/7/2024,8/2/2024,10/23/2024
10000000930,724030,1156,CODE50,Referral,CODE10,Deposit,Referral Bonus,3,2260,,,,316,,,,9/29/2025,Expired,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Cash,5/20/2024,7/26/2024,9/30/2024
10000000998,745174,555,CODE20,Deposit,CODE10,Referral,Referral Bonus,8,1334,,,,632,,,,10/10/2025,Locked,Bonus Used,Slot Bonus,Completed,Regular Bonus,Cash,7/11/2024,8/1/2024,9/13/2024
10000000246,875041,2107,CODE20,Registration,CODE50,Referral,Mini Registration,4,2582,,,,829,,,,6/6/2025,Locked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Bonus,3/6/2024,8/30/2024,12/22/2024
10000000068,642421,1872,CODE10,Referral,CODE10,Referral,First Deposit,7,3834,,,,905,,,,9/6/2025,Locked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Bonus,12/16/2024,5/12/2024,12/6/2024
10000000346,654761,2577,CODE30,Referral,CODE50,Deposit,Referral Bonus,4,918,,,,406,,,,10/8/2025,Locked,Bonus Used,Table Bonus,Pending,Regular Bonus,Cash,6/17/2024,2/18/2024,2/1/2024
10000000621,874536,920,CODE10,Referral,CODE20,Registration,Mini Registration,2,1651,,,,54,,,,7/21/2025,Expired,Bonus Used,Slot Bonus,Pending,Special Bonus,Bonus,11/27/2024,12/29/2024,6/7/2024
10000000879,362751,985,CODE20,Registration,CODE20,Deposit,First Deposit,7,1313,,,,631,,,,10/26/2025,Unlocked,Bonus Expired,Table Bonus,Paused,Regular Bonus,Cash,12/23/2024,2/14/2024,8/21/2024
10000000659,151430,1109,CODE20,Deposit,CODE50,Referral,Mini Registration,1,2533,,,,175,,,,10/27/2025,Locked,Bonus Used,Table Bonus,Paused,Special Bonus,Bonus,6/15/2024,9/20/2024,2/28/2024
10000000130,793078,4678,CODE50,Deposit,CODE30,Deposit,First Deposit,8,3889,,,,142,,,,11/5/2025,Unlocked,Bonus Used,Slot Bonus,Pending,Special Bonus,Bonus,12/29/2024,9/28/2024,9/24/2024
10000000023,254661,1259,CODE10,Deposit,CODE50,Deposit,First Deposit,3,4192,,,,931,,,,12/18/2025,Expired,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Cash,11/27/2024,8/29/2024,4/7/2024
10000000566,165521,791,CODE20,Registration,CODE10,Referral,First Deposit,7,491,,,,110,,,,6/10/2025,Unlocked,Bonus Used,RV Bonus,Paused,Special Bonus,Bonus,5/16/2024,3/7/2024,7/26/2024
10000000954,879448,2523,CODE30,Deposit,CODE10,Registration,First Deposit,4,3603,,,,968,,,,12/7/2025,Expired,Bonus Used,RV Bonus,Paused,Special Bonus,Cash,1/20/2024,7/13/2024,7/2/2024
10000000654,524390,1228,CODE50,Deposit,CODE10,Deposit,Mini Registration,5,493,,,,251,,,,8/21/2025,Expired,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Cash,8/22/2024,3/9/2024,5/4/2024
10000000044,475187,3938,CODE10,Referral,CODE10,Registration,Referral Bonus,7,2331,,,,435,,,,8/2/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,9/10/2024,8/31/2024,5/1/2024
10000000993,187076,4420,CODE50,Deposit,CODE50,Registration,Referral Bonus,8,2696,,,,853,,,,12/12/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Cash,11/30/2024,8/9/2024,11/21/2024
10000000444,853077,4101,CODE20,Deposit,CODE20,Deposit,First Deposit,5,278,,,,925,,,,1/21/2025,Expired,Bonus Used,Table Bonus,Paused,Special Bonus,Bonus,7/11/2024,12/16/2024,1/13/2024
10000000888,169021,952,CODE30,Registration,CODE10,Deposit,First Deposit,8,2891,,,,972,,,,12/23/2025,Expired,Bonus Transferred to Cash,RV Bonus,Completed,Special Bonus,Bonus,7/13/2024,10/30/2024,8/13/2024
10000000270,698911,423,CODE20,Referral,CODE20,Referral,Referral Bonus,1,3029,,,,924,,,,12/20/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Pending,Regular Bonus,Cash,9/4/2024,12/1/2024,6/7/2024
10000000272,823140,4337,CODE20,Deposit,CODE50,Deposit,Referral Bonus,5,2318,,,,252,,,,2/16/2025,Locked,Bonus Transferred to Cash,RV Bonus,Paused,Regular Bonus,Bonus,3/2/2024,11/9/2024,6/19/2024
10000000474,459907,2749,CODE10,Registration,CODE30,Deposit,Mini Registration,9,1900,,,,455,,,,7/4/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Cash,10/28/2024,10/27/2024,12/9/2024
10000000585,138272,3468,CODE30,Deposit,CODE50,Registration,Mini Registration,9,4915,,,,124,,,,10/4/2025,Expired,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,10/8/2024,6/16/2024,3/23/2024
10000000028,231030,2960,CODE30,Registration,CODE20,Referral,Referral Bonus,1,1918,,,,649,,,,3/16/2025,Unlocked,Bonus Expired,Table Bonus,Completed,Regular Bonus,Cash,9/24/2024,3/16/2024,12/29/2024
10000000881,812628,1013,CODE20,Registration,CODE50,Deposit,Referral Bonus,1,1030,,,,806,,,,5/23/2025,Locked,Bonus Expired,Slot Bonus,Paused,Regular Bonus,Bonus,3/22/2024,8/23/2024,3/8/2024
10000000603,560161,1114,CODE20,Referral,CODE10,Deposit,Mini Registration,6,3040,,,,830,,,,2/28/2025,Locked,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Bonus,8/28/2024,2/6/2024,11/17/2024
10000000573,161260,2991,CODE50,Deposit,CODE50,Referral,Referral Bonus,3,653,,,,511,,,,6/16/2025,Unlocked,Bonus Expired,Table Bonus,Pending,Regular Bonus,Bonus,10/6/2024,12/8/2024,3/16/2024
10000000399,457559,486,CODE10,Deposit,CODE10,Deposit,Referral Bonus,8,4103,,,,984,,,,1/11/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Bonus,11/18/2024,3/9/2024,10/26/2024
10000000569,243239,811,CODE10,Referral,CODE20,Registration,Referral Bonus,5,1345,,,,719,,,,7/19/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Cash,7/3/2024,10/5/2024,9/27/2024
10000000574,937377,1719,CODE50,Referral,CODE50,Referral,Referral Bonus,8,4665,,,,167,,,,8/8/2025,Unlocked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Cash,5/31/2024,4/7/2024,10/26/2024
10000000905,155595,1126,CODE50,Registration,CODE50,Registration,Referral Bonus,1,4991,,,,872,,,,2/2/2025,Expired,Bonus Used,Slot Bonus,Pending,Special Bonus,Cash,10/27/2024,1/22/2024,3/29/2024
10000000757,230971,611,CODE20,Deposit,CODE20,Deposit,Mini Registration,5,1761,,,,203,,,,3/29/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Pending,Regular Bonus,Bonus,5/29/2024,2/26/2024,10/17/2024
10000000730,815302,4307,CODE10,Deposit,CODE20,Registration,Mini Registration,8,2839,,,,467,,,,4/22/2025,Expired,Bonus Used,Table Bonus,Pending,Special Bonus,Cash,9/14/2024,7/20/2024,3/28/2024
10000000351,343374,4065,CODE20,Registration,CODE20,Deposit,Mini Registration,5,2288,,,,939,,,,8/13/2025,Locked,Bonus Expired,RV Bonus,Pending,Regular Bonus,Bonus,4/23/2024,2/21/2024,3/13/2024
10000000495,128687,2117,CODE30,Referral,CODE20,Referral,First Deposit,9,3134,,,,281,,,,4/1/2025,Unlocked,Bonus Expired,RV Bonus,Completed,Special Bonus,Cash,9/28/2024,5/20/2024,1/6/2024
10000000175,964221,2554,CODE10,Deposit,CODE50,Referral,Referral Bonus,6,2031,,,,706,,,,12/18/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Cash,7/14/2024,9/13/2024,4/29/2024
10000000640,691877,1311,CODE20,Referral,CODE20,Registration,First Deposit,5,2181,,,,753,,,,2/14/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Pending,Special Bonus,Cash,11/16/2024,4/1/2024,12/24/2024
10000000993,390408,3988,CODE20,Referral,CODE10,Referral,First Deposit,9,2830,,,,706,,,,6/13/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Bonus,1/31/2024,6/19/2024,6/13/2024
10000000302,988180,4403,CODE50,Registration,CODE30,Referral,Mini Registration,3,1235,,,,467,,,,6/2/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Cash,1/6/2024,11/9/2024,1/9/2024
10000000146,670723,176,CODE10,Deposit,CODE10,Deposit,Referral Bonus,7,3733,,,,929,,,,2/24/2025,Expired,Bonus Used,RV Bonus,Completed,Special Bonus,Cash,5/16/2024,6/17/2024,3/7/2024
10000000300,264010,4366,CODE50,Referral,CODE10,Deposit,Referral Bonus,8,3372,,,,791,,,,9/19/2025,Unlocked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Bonus,10/22/2024,12/17/2024,2/6/2024
10000000397,858704,1108,CODE10,Referral,CODE30,Deposit,Referral Bonus,7,799,,,,939,,,,3/12/2025,Unlocked,Bonus Used,RV Bonus,Paused,Regular Bonus,Bonus,4/5/2024,12/15/2024,3/12/2024
10000000001,214169,3481,CODE20,Referral,CODE20,Registration,Referral Bonus,3,1524,,,,119,,,,12/30/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Completed,Special Bonus,Bonus,8/23/2024,12/20/2024,7/12/2024
10000000456,955391,3933,CODE20,Referral,CODE50,Deposit,First Deposit,4,1611,,,,935,,,,12/26/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Cash,6/3/2024,8/19/2024,7/22/2024
10000000736,777296,874,CODE50,Registration,CODE20,Deposit,Mini Registration,4,147,,,,720,,,,5/22/2025,Expired,Bonus Used,Table Bonus,Paused,Regular Bonus,Cash,5/19/2024,11/27/2024,5/23/2024
10000000503,338748,855,CODE20,Registration,CODE30,Deposit,First Deposit,7,3427,,,,601,,,,7/3/2025,Expired,Bonus Expired,Slot Bonus,Paused,Regular Bonus,Bonus,7/17/2024,1/10/2024,9/1/2024
10000000390,481828,4735,CODE10,Registration,CODE10,Referral,First Deposit,6,3209,,,,681,,,,9/8/2025,Locked,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,11/11/2024,8/9/2024,1/28/2024
10000000658,947238,315,CODE10,Registration,CODE20,Deposit,Mini Registration,2,1344,,,,448,,,,10/4/2025,Expired,Bonus Used,RV Bonus,Pending,Regular Bonus,Bonus,10/24/2024,11/2/2024,8/7/2024
10000000430,826111,1404,CODE10,Registration,CODE30,Registration,Mini Registration,9,2760,,,,350,,,,9/20/2025,Expired,Bonus Used,Slot Bonus,Pending,Special Bonus,Cash,10/26/2024,12/13/2024,12/10/2024
10000000803,712519,3264,CODE50,Deposit,CODE50,Deposit,First Deposit,8,3119,,,,303,,,,6/28/2025,Locked,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,3/26/2024,3/10/2024,1/2/2024
10000000530,578922,1307,CODE20,Deposit,CODE50,Referral,First Deposit,2,2517,,,,655,,,,1/21/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Cash,4/12/2024,11/2/2024,8/11/2024
10000000655,159555,4584,CODE20,Deposit,CODE10,Registration,Referral Bonus,9,628,,,,128,,,,9/27/2025,Expired,Bonus Used,Slot Bonus,Pending,Regular Bonus,Cash,5/12/2024,2/2/2024,6/23/2024
10000000168,307068,767,CODE20,Registration,CODE10,Referral,Mini Registration,7,2865,,,,691,,,,7/28/2025,Locked,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Bonus,4/3/2024,7/22/2024,3/7/2024
10000000627,211074,2042,CODE30,Referral,CODE50,Referral,Mini Registration,5,3391,,,,213,,,,10/21/2025,Unlocked,Bonus Used,RV Bonus,Pending,Regular Bonus,Bonus,4/28/2024,2/24/2024,7/4/2024
10000000058,902579,4758,CODE30,Referral,CODE20,Referral,Referral Bonus,5,1281,,,,820,,,,12/1/2025,Unlocked,Bonus Used,Table Bonus,Paused,Regular Bonus,Cash,9/12/2024,2/12/2024,8/14/2024
10000000567,150378,2467,CODE30,Referral,CODE30,Deposit,Referral Bonus,6,526,,,,209,,,,1/23/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Cash,7/30/2024,7/28/2024,8/13/2024
10000000280,271346,4862,CODE20,Registration,CODE30,Deposit,First Deposit,3,3129,,,,558,,,,12/6/2025,Locked,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,5/23/2024,3/6/2024,3/22/2024
10000000371,556753,813,CODE10,Registration,CODE50,Registration,Referral Bonus,9,3434,,,,439,,,,12/22/2025,Expired,Bonus Used,Table Bonus,Pending,Special Bonus,Cash,3/23/2024,12/29/2024,1/21/2024
10000000192,942631,1939,CODE10,Registration,CODE10,Deposit,Mini Registration,1,430,,,,215,,,,6/30/2025,Locked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Bonus,2/13/2024,3/22/2024,4/14/2024
10000000560,301539,2908,CODE20,Registration,CODE30,Referral,Referral Bonus,1,3089,,,,566,,,,11/6/2025,Expired,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,9/6/2024,9/5/2024,7/20/2024
10000000592,239575,1414,CODE10,Deposit,CODE50,Deposit,First Deposit,4,758,,,,53,,,,10/17/2025,Locked,Bonus Used,RV Bonus,Completed,Special Bonus,Bonus,2/28/2024,2/26/2024,10/25/2024
10000000121,821144,4085,CODE50,Deposit,CODE20,Deposit,Referral Bonus,6,4141,,,,788,,,,10/28/2025,Unlocked,Bonus Used,Slot Bonus,Pending,Regular Bonus,Cash,11/4/2024,12/5/2024,9/28/2024
10000000243,428478,1775,CODE20,Referral,CODE30,Referral,First Deposit,4,2286,,,,488,,,,5/2/2025,Unlocked,Bonus Expired,RV Bonus,Paused,Special Bonus,Cash,9/26/2024,12/28/2024,9/19/2024
10000000236,412210,1595,CODE50,Deposit,CODE10,Referral,Referral Bonus,2,948,,,,829,,,,9/22/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Cash,12/20/2024,1/28/2024,11/7/2024
10000000153,439710,3485,CODE30,Deposit,CODE20,Referral,Referral Bonus,5,4496,,,,339,,,,10/3/2025,Expired,Bonus Used,Table Bonus,Pending,Regular Bonus,Bonus,7/2/2024,6/30/2024,10/5/2024
10000000151,547709,424,CODE10,Deposit,CODE30,Deposit,Referral Bonus,5,2309,,,,923,,,,7/12/2025,Locked,Bonus Expired,RV Bonus,Paused,Special Bonus,Cash,2/21/2024,6/9/2024,10/4/2024
10000000280,809799,2330,CODE20,Deposit,CODE30,Deposit,First Deposit,5,4604,,,,269,,,,4/11/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Cash,9/10/2024,1/6/2024,3/14/2024
10000000441,228335,1202,CODE10,Registration,CODE50,Referral,Referral Bonus,4,383,,,,964,,,,6/15/2025,Expired,Bonus Expired,Table Bonus,Pending,Regular Bonus,Cash,3/20/2024,7/23/2024,11/17/2024
10000000053,619817,3705,CODE50,Referral,CODE30,Deposit,First Deposit,4,3390,,,,145,,,,9/23/2025,Unlocked,Bonus Expired,RV Bonus,Paused,Regular Bonus,Cash,2/2/2024,10/6/2024,8/19/2024
10000000936,146920,2006,CODE30,Deposit,CODE10,Referral,Referral Bonus,3,3760,,,,125,,,,3/19/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,1/2/2024,11/12/2024,7/8/2024
